,0,1,Overall,var,Variables
52713,8.117902172,8.117902172,8.117902172,Nonanginal,8
52714,6.565063774,6.565063774,6.565063774,Age,8
52715,5.863393928,5.863393928,5.863393928,VHD.Severe,8
52716,5.758412751,5.758412751,5.758412751,HTN,8
52717,5.730639642,5.730639642,5.730639642,EF.TTE,8
52718,5.563291243,5.563291243,5.563291243,Region.RWMA.0,8
52719,15.46803766,15.46803766,15.46803766,Typical.Chest.Pain,7
52720,8.881373161,8.881373161,8.881373161,Atypical,7
52721,8.117902172,8.117902172,8.117902172,Nonanginal,7
52722,6.565063774,6.565063774,6.565063774,Age,7
52723,5.863393928,5.863393928,5.863393928,VHD.Severe,7
52724,5.758412751,5.758412751,5.758412751,HTN,7
52725,5.730639642,5.730639642,5.730639642,EF.TTE,7
52726,15.46803766,15.46803766,15.46803766,Typical.Chest.Pain,6
52727,8.881373161,8.881373161,8.881373161,Atypical,6
52728,8.117902172,8.117902172,8.117902172,Nonanginal,6
52729,6.565063774,6.565063774,6.565063774,Age,6
52730,5.863393928,5.863393928,5.863393928,VHD.Severe,6
52731,5.758412751,5.758412751,5.758412751,HTN,6
52732,15.46803766,15.46803766,15.46803766,Typical.Chest.Pain,5
52733,8.881373161,8.881373161,8.881373161,Atypical,5
52734,8.117902172,8.117902172,8.117902172,Nonanginal,5
52735,6.565063774,6.565063774,6.565063774,Age,5
52736,5.863393928,5.863393928,5.863393928,VHD.Severe,5
52737,15.46803766,15.46803766,15.46803766,Typical.Chest.Pain,4
52738,8.881373161,8.881373161,8.881373161,Atypical,4
52739,8.117902172,8.117902172,8.117902172,Nonanginal,4
52740,6.565063774,6.565063774,6.565063774,Age,4
52741,15.46803766,15.46803766,15.46803766,Typical.Chest.Pain,3
52742,8.881373161,8.881373161,8.881373161,Atypical,3
52743,8.117902172,8.117902172,8.117902172,Nonanginal,3
52744,15.46803766,15.46803766,15.46803766,Typical.Chest.Pain,2
52745,8.881373161,8.881373161,8.881373161,Atypical,2
52746,15.46803766,15.46803766,15.46803766,Typical.Chest.Pain,1
52747,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,67
52748,7.920494095,7.920494095,7.920494095,Nonanginal,67
52749,7.820970953,7.820970953,7.820970953,Atypical,67
52750,6.816655693,6.816655693,6.816655693,VHD.Severe,67
52751,6.198076361,6.198076361,6.198076361,HTN,67
52752,6.178337447,6.178337447,6.178337447,Age,67
52753,5.760769181,5.760769181,5.760769181,EF.TTE,67
52754,5.538142551,5.538142551,5.538142551,Region.RWMA.0,67
52755,4.031501864,4.031501864,4.031501864,Tinversion,67
52756,3.252866876,3.252866876,3.252866876,DM,67
52757,3.192349461,3.192349461,3.192349461,TG,67
52758,2.607798909,2.607798909,2.607798909,FBS,67
52759,2.591252697,2.591252697,2.591252697,Current.Smoker,67
52760,2.540693444,2.540693444,2.540693444,BP,67
52761,2.434215118,2.434215118,2.434215118,K,67
52762,2.369463299,2.369463299,2.369463299,Region.RWMA.2,67
52763,1.816523167,1.816523167,1.816523167,HDL,67
52764,1.798659506,1.798659506,1.798659506,PR,67
52765,1.556979922,1.556979922,1.556979922,Neut,67
52766,1.543336086,1.543336086,1.543336086,BMI,67
52767,1.413620254,1.413620254,1.413620254,St.Elevation,67
52768,1.276731663,1.276731663,1.276731663,DLP,67
52769,1.16607325,1.16607325,1.16607325,Poor.R.Progression,67
52770,1.150266285,1.150266285,1.150266285,LVH,67
52771,1.150208202,1.150208202,1.150208202,Q.Wave,67
52772,1.001001503,1.001001503,1.001001503,CVA,67
52773,0.849086636,0.849086636,0.849086636,VHD.moderate,67
52774,0.807215623,0.807215623,0.807215623,Sex,67
52775,0.669189379,0.669189379,0.669189379,St.Depression,67
52776,0.522167558,0.522167558,0.522167558,ESR,67
52777,0.500500751,0.500500751,0.500500751,Weak.Peripheral.Pulse,67
52778,0.500500751,0.500500751,0.500500751,Airway.disease,67
52779,0.446000016,0.446000016,0.446000016,Function.Class.2,67
52780,0.416271631,0.416271631,0.416271631,BBB.N,67
52781,0.376944343,0.376944343,0.376944343,CR,67
52782,0.288773723,0.288773723,0.288773723,VHD.mild,67
52783,0.230599789,0.230599789,0.230599789,Function.Class.0,67
52784,0.2080245,0.2080245,0.2080245,Region.RWMA.4,67
52785,0.199864147,0.199864147,0.199864147,Diastolic.Murmur,67
52786,0.095452354,0.095452354,0.095452354,Lymph,67
52787,0.011571617,0.011571617,0.011571617,BBB.RBBB,67
52788,0,0,0,CHF,67
52789,0,0,0,Function.Class.1,67
52790,0,0,0,Exertional.CP,67
52791,0,0,0,LowTH.Ang,67
52792,0,0,0,Region.RWMA.3,67
52793,0,0,0,CRF,67
52794,-1.11E-16,-1.11E-16,-1.11E-16,Lung.rales,67
52795,-0.006361319,-0.006361319,-0.006361319,Na,67
52796,-0.009178562,-0.009178562,-0.009178562,Thyroid.Disease,67
52797,-0.042947817,-0.042947817,-0.042947817,BUN,67
52798,-0.053497509,-0.053497509,-0.053497509,Length,67
52799,-0.061529711,-0.061529711,-0.061529711,Edema,67
52800,-0.269441514,-0.269441514,-0.269441514,Region.RWMA.1,67
52801,-0.533371712,-0.533371712,-0.533371712,PLT,67
52802,-0.686854244,-0.686854244,-0.686854244,Function.Class.3,67
52803,-0.746702238,-0.746702238,-0.746702238,BBB.LBBB,67
52804,-0.752639314,-0.752639314,-0.752639314,Obesity,67
52805,-0.753291074,-0.753291074,-0.753291074,VHD.N,67
52806,-0.891532272,-0.891532272,-0.891532272,Systolic.Murmur,67
52807,-0.928614773,-0.928614773,-0.928614773,Weight,67
52808,-0.944587865,-0.944587865,-0.944587865,Dyspnea,67
52809,-1.026077636,-1.026077636,-1.026077636,EX.Smoker,67
52810,-1.027796626,-1.027796626,-1.027796626,FH,67
52811,-1.091622377,-1.091622377,-1.091622377,LDL,67
52812,-1.173189271,-1.173189271,-1.173189271,WBC,67
52813,-1.800929225,-1.800929225,-1.800929225,HB,67
52814,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,21
52815,7.920494095,7.920494095,7.920494095,Nonanginal,21
52816,7.820970953,7.820970953,7.820970953,Atypical,21
52817,6.816655693,6.816655693,6.816655693,VHD.Severe,21
52818,6.198076361,6.198076361,6.198076361,HTN,21
52819,6.178337447,6.178337447,6.178337447,Age,21
52820,5.760769181,5.760769181,5.760769181,EF.TTE,21
52821,5.538142551,5.538142551,5.538142551,Region.RWMA.0,21
52822,4.031501864,4.031501864,4.031501864,Tinversion,21
52823,3.252866876,3.252866876,3.252866876,DM,21
52824,3.192349461,3.192349461,3.192349461,TG,21
52825,2.607798909,2.607798909,2.607798909,FBS,21
52826,2.591252697,2.591252697,2.591252697,Current.Smoker,21
52827,2.540693444,2.540693444,2.540693444,BP,21
52828,2.434215118,2.434215118,2.434215118,K,21
52829,2.369463299,2.369463299,2.369463299,Region.RWMA.2,21
52830,1.816523167,1.816523167,1.816523167,HDL,21
52831,1.798659506,1.798659506,1.798659506,PR,21
52832,1.556979922,1.556979922,1.556979922,Neut,21
52833,1.543336086,1.543336086,1.543336086,BMI,21
52834,1.413620254,1.413620254,1.413620254,St.Elevation,21
52835,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,20
52836,7.920494095,7.920494095,7.920494095,Nonanginal,20
52837,7.820970953,7.820970953,7.820970953,Atypical,20
52838,6.816655693,6.816655693,6.816655693,VHD.Severe,20
52839,6.198076361,6.198076361,6.198076361,HTN,20
52840,6.178337447,6.178337447,6.178337447,Age,20
52841,5.760769181,5.760769181,5.760769181,EF.TTE,20
52842,5.538142551,5.538142551,5.538142551,Region.RWMA.0,20
52843,4.031501864,4.031501864,4.031501864,Tinversion,20
52844,3.252866876,3.252866876,3.252866876,DM,20
52845,3.192349461,3.192349461,3.192349461,TG,20
52846,2.607798909,2.607798909,2.607798909,FBS,20
52847,2.591252697,2.591252697,2.591252697,Current.Smoker,20
52848,2.540693444,2.540693444,2.540693444,BP,20
52849,2.434215118,2.434215118,2.434215118,K,20
52850,2.369463299,2.369463299,2.369463299,Region.RWMA.2,20
52851,1.816523167,1.816523167,1.816523167,HDL,20
52852,1.798659506,1.798659506,1.798659506,PR,20
52853,1.556979922,1.556979922,1.556979922,Neut,20
52854,1.543336086,1.543336086,1.543336086,BMI,20
52855,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,19
52856,7.920494095,7.920494095,7.920494095,Nonanginal,19
52857,7.820970953,7.820970953,7.820970953,Atypical,19
52858,6.816655693,6.816655693,6.816655693,VHD.Severe,19
52859,6.198076361,6.198076361,6.198076361,HTN,19
52860,6.178337447,6.178337447,6.178337447,Age,19
52861,5.760769181,5.760769181,5.760769181,EF.TTE,19
52862,5.538142551,5.538142551,5.538142551,Region.RWMA.0,19
52863,4.031501864,4.031501864,4.031501864,Tinversion,19
52864,3.252866876,3.252866876,3.252866876,DM,19
52865,3.192349461,3.192349461,3.192349461,TG,19
52866,2.607798909,2.607798909,2.607798909,FBS,19
52867,2.591252697,2.591252697,2.591252697,Current.Smoker,19
52868,2.540693444,2.540693444,2.540693444,BP,19
52869,2.434215118,2.434215118,2.434215118,K,19
52870,2.369463299,2.369463299,2.369463299,Region.RWMA.2,19
52871,1.816523167,1.816523167,1.816523167,HDL,19
52872,1.798659506,1.798659506,1.798659506,PR,19
52873,1.556979922,1.556979922,1.556979922,Neut,19
52874,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,18
52875,7.920494095,7.920494095,7.920494095,Nonanginal,18
52876,7.820970953,7.820970953,7.820970953,Atypical,18
52877,6.816655693,6.816655693,6.816655693,VHD.Severe,18
52878,6.198076361,6.198076361,6.198076361,HTN,18
52879,6.178337447,6.178337447,6.178337447,Age,18
52880,5.760769181,5.760769181,5.760769181,EF.TTE,18
52881,5.538142551,5.538142551,5.538142551,Region.RWMA.0,18
52882,4.031501864,4.031501864,4.031501864,Tinversion,18
52883,3.252866876,3.252866876,3.252866876,DM,18
52884,3.192349461,3.192349461,3.192349461,TG,18
52885,2.607798909,2.607798909,2.607798909,FBS,18
52886,2.591252697,2.591252697,2.591252697,Current.Smoker,18
52887,2.540693444,2.540693444,2.540693444,BP,18
52888,2.434215118,2.434215118,2.434215118,K,18
52889,2.369463299,2.369463299,2.369463299,Region.RWMA.2,18
52890,1.816523167,1.816523167,1.816523167,HDL,18
52891,1.798659506,1.798659506,1.798659506,PR,18
52892,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,17
52893,7.920494095,7.920494095,7.920494095,Nonanginal,17
52894,7.820970953,7.820970953,7.820970953,Atypical,17
52895,6.816655693,6.816655693,6.816655693,VHD.Severe,17
52896,6.198076361,6.198076361,6.198076361,HTN,17
52897,6.178337447,6.178337447,6.178337447,Age,17
52898,5.760769181,5.760769181,5.760769181,EF.TTE,17
52899,5.538142551,5.538142551,5.538142551,Region.RWMA.0,17
52900,4.031501864,4.031501864,4.031501864,Tinversion,17
52901,3.252866876,3.252866876,3.252866876,DM,17
52902,3.192349461,3.192349461,3.192349461,TG,17
52903,2.607798909,2.607798909,2.607798909,FBS,17
52904,2.591252697,2.591252697,2.591252697,Current.Smoker,17
52905,2.540693444,2.540693444,2.540693444,BP,17
52906,2.434215118,2.434215118,2.434215118,K,17
52907,2.369463299,2.369463299,2.369463299,Region.RWMA.2,17
52908,1.816523167,1.816523167,1.816523167,HDL,17
52909,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,16
52910,7.920494095,7.920494095,7.920494095,Nonanginal,16
52911,7.820970953,7.820970953,7.820970953,Atypical,16
52912,6.816655693,6.816655693,6.816655693,VHD.Severe,16
52913,6.198076361,6.198076361,6.198076361,HTN,16
52914,6.178337447,6.178337447,6.178337447,Age,16
52915,5.760769181,5.760769181,5.760769181,EF.TTE,16
52916,5.538142551,5.538142551,5.538142551,Region.RWMA.0,16
52917,4.031501864,4.031501864,4.031501864,Tinversion,16
52918,3.252866876,3.252866876,3.252866876,DM,16
52919,3.192349461,3.192349461,3.192349461,TG,16
52920,2.607798909,2.607798909,2.607798909,FBS,16
52921,2.591252697,2.591252697,2.591252697,Current.Smoker,16
52922,2.540693444,2.540693444,2.540693444,BP,16
52923,2.434215118,2.434215118,2.434215118,K,16
52924,2.369463299,2.369463299,2.369463299,Region.RWMA.2,16
52925,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,15
52926,7.920494095,7.920494095,7.920494095,Nonanginal,15
52927,7.820970953,7.820970953,7.820970953,Atypical,15
52928,6.816655693,6.816655693,6.816655693,VHD.Severe,15
52929,6.198076361,6.198076361,6.198076361,HTN,15
52930,6.178337447,6.178337447,6.178337447,Age,15
52931,5.760769181,5.760769181,5.760769181,EF.TTE,15
52932,5.538142551,5.538142551,5.538142551,Region.RWMA.0,15
52933,4.031501864,4.031501864,4.031501864,Tinversion,15
52934,3.252866876,3.252866876,3.252866876,DM,15
52935,3.192349461,3.192349461,3.192349461,TG,15
52936,2.607798909,2.607798909,2.607798909,FBS,15
52937,2.591252697,2.591252697,2.591252697,Current.Smoker,15
52938,2.540693444,2.540693444,2.540693444,BP,15
52939,2.434215118,2.434215118,2.434215118,K,15
52940,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,14
52941,7.920494095,7.920494095,7.920494095,Nonanginal,14
52942,7.820970953,7.820970953,7.820970953,Atypical,14
52943,6.816655693,6.816655693,6.816655693,VHD.Severe,14
52944,6.198076361,6.198076361,6.198076361,HTN,14
52945,6.178337447,6.178337447,6.178337447,Age,14
52946,5.760769181,5.760769181,5.760769181,EF.TTE,14
52947,5.538142551,5.538142551,5.538142551,Region.RWMA.0,14
52948,4.031501864,4.031501864,4.031501864,Tinversion,14
52949,3.252866876,3.252866876,3.252866876,DM,14
52950,3.192349461,3.192349461,3.192349461,TG,14
52951,2.607798909,2.607798909,2.607798909,FBS,14
52952,2.591252697,2.591252697,2.591252697,Current.Smoker,14
52953,2.540693444,2.540693444,2.540693444,BP,14
52954,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,13
52955,7.920494095,7.920494095,7.920494095,Nonanginal,13
52956,7.820970953,7.820970953,7.820970953,Atypical,13
52957,6.816655693,6.816655693,6.816655693,VHD.Severe,13
52958,6.198076361,6.198076361,6.198076361,HTN,13
52959,6.178337447,6.178337447,6.178337447,Age,13
52960,5.760769181,5.760769181,5.760769181,EF.TTE,13
52961,5.538142551,5.538142551,5.538142551,Region.RWMA.0,13
52962,4.031501864,4.031501864,4.031501864,Tinversion,13
52963,3.252866876,3.252866876,3.252866876,DM,13
52964,3.192349461,3.192349461,3.192349461,TG,13
52965,2.607798909,2.607798909,2.607798909,FBS,13
52966,2.591252697,2.591252697,2.591252697,Current.Smoker,13
52967,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,12
52968,7.920494095,7.920494095,7.920494095,Nonanginal,12
52969,7.820970953,7.820970953,7.820970953,Atypical,12
52970,6.816655693,6.816655693,6.816655693,VHD.Severe,12
52971,6.198076361,6.198076361,6.198076361,HTN,12
52972,6.178337447,6.178337447,6.178337447,Age,12
52973,5.760769181,5.760769181,5.760769181,EF.TTE,12
52974,5.538142551,5.538142551,5.538142551,Region.RWMA.0,12
52975,4.031501864,4.031501864,4.031501864,Tinversion,12
52976,3.252866876,3.252866876,3.252866876,DM,12
52977,3.192349461,3.192349461,3.192349461,TG,12
52978,2.607798909,2.607798909,2.607798909,FBS,12
52979,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,11
52980,7.920494095,7.920494095,7.920494095,Nonanginal,11
52981,7.820970953,7.820970953,7.820970953,Atypical,11
52982,6.816655693,6.816655693,6.816655693,VHD.Severe,11
52983,6.198076361,6.198076361,6.198076361,HTN,11
52984,6.178337447,6.178337447,6.178337447,Age,11
52985,5.760769181,5.760769181,5.760769181,EF.TTE,11
52986,5.538142551,5.538142551,5.538142551,Region.RWMA.0,11
52987,4.031501864,4.031501864,4.031501864,Tinversion,11
52988,3.252866876,3.252866876,3.252866876,DM,11
52989,3.192349461,3.192349461,3.192349461,TG,11
52990,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,10
52991,7.920494095,7.920494095,7.920494095,Nonanginal,10
52992,7.820970953,7.820970953,7.820970953,Atypical,10
52993,6.816655693,6.816655693,6.816655693,VHD.Severe,10
52994,6.198076361,6.198076361,6.198076361,HTN,10
52995,6.178337447,6.178337447,6.178337447,Age,10
52996,5.760769181,5.760769181,5.760769181,EF.TTE,10
52997,5.538142551,5.538142551,5.538142551,Region.RWMA.0,10
52998,4.031501864,4.031501864,4.031501864,Tinversion,10
52999,3.252866876,3.252866876,3.252866876,DM,10
53000,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,9
53001,7.920494095,7.920494095,7.920494095,Nonanginal,9
53002,7.820970953,7.820970953,7.820970953,Atypical,9
53003,6.816655693,6.816655693,6.816655693,VHD.Severe,9
53004,6.198076361,6.198076361,6.198076361,HTN,9
53005,6.178337447,6.178337447,6.178337447,Age,9
53006,5.760769181,5.760769181,5.760769181,EF.TTE,9
53007,5.538142551,5.538142551,5.538142551,Region.RWMA.0,9
53008,4.031501864,4.031501864,4.031501864,Tinversion,9
53009,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,8
53010,7.920494095,7.920494095,7.920494095,Nonanginal,8
53011,7.820970953,7.820970953,7.820970953,Atypical,8
53012,6.816655693,6.816655693,6.816655693,VHD.Severe,8
53013,6.198076361,6.198076361,6.198076361,HTN,8
53014,6.178337447,6.178337447,6.178337447,Age,8
53015,5.760769181,5.760769181,5.760769181,EF.TTE,8
53016,5.538142551,5.538142551,5.538142551,Region.RWMA.0,8
53017,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,7
53018,7.920494095,7.920494095,7.920494095,Nonanginal,7
53019,7.820970953,7.820970953,7.820970953,Atypical,7
53020,6.816655693,6.816655693,6.816655693,VHD.Severe,7
53021,6.198076361,6.198076361,6.198076361,HTN,7
53022,6.178337447,6.178337447,6.178337447,Age,7
53023,5.760769181,5.760769181,5.760769181,EF.TTE,7
53024,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,6
53025,7.920494095,7.920494095,7.920494095,Nonanginal,6
53026,7.820970953,7.820970953,7.820970953,Atypical,6
53027,6.816655693,6.816655693,6.816655693,VHD.Severe,6
53028,6.198076361,6.198076361,6.198076361,HTN,6
53029,6.178337447,6.178337447,6.178337447,Age,6
53030,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,5
53031,7.920494095,7.920494095,7.920494095,Nonanginal,5
53032,7.820970953,7.820970953,7.820970953,Atypical,5
53033,6.816655693,6.816655693,6.816655693,VHD.Severe,5
53034,6.198076361,6.198076361,6.198076361,HTN,5
53035,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,4
53036,7.920494095,7.920494095,7.920494095,Nonanginal,4
53037,7.820970953,7.820970953,7.820970953,Atypical,4
53038,6.816655693,6.816655693,6.816655693,VHD.Severe,4
53039,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,3
53040,7.920494095,7.920494095,7.920494095,Nonanginal,3
53041,7.820970953,7.820970953,7.820970953,Atypical,3
53042,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,2
53043,7.920494095,7.920494095,7.920494095,Nonanginal,2
53044,14.82212757,14.82212757,14.82212757,Typical.Chest.Pain,1
53045,14.77582643,14.77582643,14.77582643,Typical.Chest.Pain,67
53046,9.635196715,9.635196715,9.635196715,Atypical,67
53047,8.697826472,8.697826472,8.697826472,Nonanginal,67
53048,7.23937145,7.23937145,7.23937145,Age,67
53049,7.061817709,7.061817709,7.061817709,VHD.Severe,67
53050,5.277046117,5.277046117,5.277046117,Region.RWMA.0,67
53051,4.823933053,4.823933053,4.823933053,HTN,67
53052,4.803566037,4.803566037,4.803566037,EF.TTE,67
53053,2.965265103,2.965265103,2.965265103,Tinversion,67
53054,2.819116426,2.819116426,2.819116426,Region.RWMA.2,67
53055,2.652833174,2.652833174,2.652833174,DM,67
53056,2.482213997,2.482213997,2.482213997,K,67
53057,2.288244973,2.288244973,2.288244973,Current.Smoker,67
53058,2.237312674,2.237312674,2.237312674,FBS,67
53059,1.53446888,1.53446888,1.53446888,HDL,67
53060,1.458295285,1.458295285,1.458295285,TG,67
53061,1.202778114,1.202778114,1.202778114,ESR,67
53062,1.195374296,1.195374296,1.195374296,FH,67
53063,1.088192621,1.088192621,1.088192621,BP,67
53064,1.012807122,1.012807122,1.012807122,BMI,67
53065,1.001001503,1.001001503,1.001001503,Poor.R.Progression,67
53066,0.919625381,0.919625381,0.919625381,Q.Wave,67
53067,0.692323886,0.692323886,0.692323886,LVH,67
53068,0.676048833,0.676048833,0.676048833,DLP,67
53069,0.673743906,0.673743906,0.673743906,VHD.mild,67
53070,0.500500751,0.500500751,0.500500751,CRF,67
53071,0.500500751,0.500500751,0.500500751,Region.RWMA.4,67
53072,0.410347209,0.410347209,0.410347209,Lymph,67
53073,0.345598308,0.345598308,0.345598308,Sex,67
53074,0.100873689,0.100873689,0.100873689,Region.RWMA.1,67
53075,0.083293713,0.083293713,0.083293713,Diastolic.Murmur,67
53076,0.04924906,0.04924906,0.04924906,Function.Class.3,67
53077,0.012782129,0.012782129,0.012782129,Function.Class.2,67
53078,0.001388571,0.001388571,0.001388571,Neut,67
53079,0,0,0,CHF,67
53080,0,0,0,Weak.Peripheral.Pulse,67
53081,0,0,0,Function.Class.1,67
53082,0,0,0,Exertional.CP,67
53083,0,0,0,LowTH.Ang,67
53084,0,0,0,Region.RWMA.3,67
53085,-0.068055816,-0.068055816,-0.068055816,BBB.RBBB,67
53086,-0.097516611,-0.097516611,-0.097516611,BUN,67
53087,-0.12228527,-0.12228527,-0.12228527,Na,67
53088,-0.180296531,-0.180296531,-0.180296531,VHD.moderate,67
53089,-0.342933002,-0.342933002,-0.342933002,Weight,67
53090,-0.351009712,-0.351009712,-0.351009712,VHD.N,67
53091,-0.362202816,-0.362202816,-0.362202816,St.Depression,67
53092,-0.394124156,-0.394124156,-0.394124156,WBC,67
53093,-0.449911752,-0.449911752,-0.449911752,CVA,67
53094,-0.45409982,-0.45409982,-0.45409982,CR,67
53095,-0.485890894,-0.485890894,-0.485890894,Function.Class.0,67
53096,-0.500500751,-0.500500751,-0.500500751,Lung.rales,67
53097,-0.500870977,-0.500870977,-0.500870977,Edema,67
53098,-0.562690865,-0.562690865,-0.562690865,BBB.N,67
53099,-0.574250486,-0.574250486,-0.574250486,BBB.LBBB,67
53100,-0.705965597,-0.705965597,-0.705965597,PR,67
53101,-0.708198861,-0.708198861,-0.708198861,St.Elevation,67
53102,-0.708502489,-0.708502489,-0.708502489,Airway.disease,67
53103,-0.713327365,-0.713327365,-0.713327365,Obesity,67
53104,-0.853768675,-0.853768675,-0.853768675,Dyspnea,67
53105,-0.893414961,-0.893414961,-0.893414961,Length,67
53106,-0.937998073,-0.937998073,-0.937998073,Systolic.Murmur,67
53107,-0.939173309,-0.939173309,-0.939173309,PLT,67
53108,-1.104403339,-1.104403339,-1.104403339,HB,67
53109,-1.266853291,-1.266853291,-1.266853291,EX.Smoker,67
53110,-1.415241216,-1.415241216,-1.415241216,Thyroid.Disease,67
53111,-1.820816618,-1.820816618,-1.820816618,LDL,67
53112,14.77582643,14.77582643,14.77582643,Typical.Chest.Pain,21
53113,9.635196715,9.635196715,9.635196715,Atypical,21
53114,8.697826472,8.697826472,8.697826472,Nonanginal,21
53115,7.23937145,7.23937145,7.23937145,Age,21
53116,7.061817709,7.061817709,7.061817709,VHD.Severe,21
53117,5.277046117,5.277046117,5.277046117,Region.RWMA.0,21
53118,4.823933053,4.823933053,4.823933053,HTN,21
53119,4.803566037,4.803566037,4.803566037,EF.TTE,21
53120,2.965265103,2.965265103,2.965265103,Tinversion,21
53121,2.819116426,2.819116426,2.819116426,Region.RWMA.2,21
53122,2.652833174,2.652833174,2.652833174,DM,21
53123,2.482213997,2.482213997,2.482213997,K,21
53124,2.288244973,2.288244973,2.288244973,Current.Smoker,21
53125,2.237312674,2.237312674,2.237312674,FBS,21
53126,1.53446888,1.53446888,1.53446888,HDL,21
53127,1.458295285,1.458295285,1.458295285,TG,21
53128,1.202778114,1.202778114,1.202778114,ESR,21
53129,1.195374296,1.195374296,1.195374296,FH,21
53130,1.088192621,1.088192621,1.088192621,BP,21
53131,1.012807122,1.012807122,1.012807122,BMI,21
53132,1.001001503,1.001001503,1.001001503,Poor.R.Progression,21
53133,14.77582643,14.77582643,14.77582643,Typical.Chest.Pain,20
53134,9.635196715,9.635196715,9.635196715,Atypical,20
53135,8.697826472,8.697826472,8.697826472,Nonanginal,20
53136,7.23937145,7.23937145,7.23937145,Age,20
53137,7.061817709,7.061817709,7.061817709,VHD.Severe,20
53138,5.277046117,5.277046117,5.277046117,Region.RWMA.0,20
53139,4.823933053,4.823933053,4.823933053,HTN,20
53140,4.803566037,4.803566037,4.803566037,EF.TTE,20
53141,2.965265103,2.965265103,2.965265103,Tinversion,20
53142,2.819116426,2.819116426,2.819116426,Region.RWMA.2,20
53143,2.652833174,2.652833174,2.652833174,DM,20
53144,2.482213997,2.482213997,2.482213997,K,20
53145,2.288244973,2.288244973,2.288244973,Current.Smoker,20
53146,2.237312674,2.237312674,2.237312674,FBS,20
53147,1.53446888,1.53446888,1.53446888,HDL,20
53148,1.458295285,1.458295285,1.458295285,TG,20
53149,1.202778114,1.202778114,1.202778114,ESR,20
53150,1.195374296,1.195374296,1.195374296,FH,20
53151,1.088192621,1.088192621,1.088192621,BP,20
53152,1.012807122,1.012807122,1.012807122,BMI,20
53153,14.77582643,14.77582643,14.77582643,Typical.Chest.Pain,19
53154,9.635196715,9.635196715,9.635196715,Atypical,19
53155,8.697826472,8.697826472,8.697826472,Nonanginal,19
53156,7.23937145,7.23937145,7.23937145,Age,19
53157,7.061817709,7.061817709,7.061817709,VHD.Severe,19
53158,5.277046117,5.277046117,5.277046117,Region.RWMA.0,19
53159,4.823933053,4.823933053,4.823933053,HTN,19
53160,4.803566037,4.803566037,4.803566037,EF.TTE,19
53161,2.965265103,2.965265103,2.965265103,Tinversion,19
53162,2.819116426,2.819116426,2.819116426,Region.RWMA.2,19
53163,2.652833174,2.652833174,2.652833174,DM,19
53164,2.482213997,2.482213997,2.482213997,K,19
53165,2.288244973,2.288244973,2.288244973,Current.Smoker,19
53166,2.237312674,2.237312674,2.237312674,FBS,19
53167,1.53446888,1.53446888,1.53446888,HDL,19
53168,1.458295285,1.458295285,1.458295285,TG,19
53169,1.202778114,1.202778114,1.202778114,ESR,19
53170,1.195374296,1.195374296,1.195374296,FH,19
53171,1.088192621,1.088192621,1.088192621,BP,19
53172,14.77582643,14.77582643,14.77582643,Typical.Chest.Pain,18
53173,9.635196715,9.635196715,9.635196715,Atypical,18
53174,8.697826472,8.697826472,8.697826472,Nonanginal,18
53175,7.23937145,7.23937145,7.23937145,Age,18
53176,7.061817709,7.061817709,7.061817709,VHD.Severe,18
53177,5.277046117,5.277046117,5.277046117,Region.RWMA.0,18
53178,4.823933053,4.823933053,4.823933053,HTN,18
53179,4.803566037,4.803566037,4.803566037,EF.TTE,18
53180,2.965265103,2.965265103,2.965265103,Tinversion,18
53181,2.819116426,2.819116426,2.819116426,Region.RWMA.2,18
53182,2.652833174,2.652833174,2.652833174,DM,18
53183,2.482213997,2.482213997,2.482213997,K,18
53184,2.288244973,2.288244973,2.288244973,Current.Smoker,18
53185,2.237312674,2.237312674,2.237312674,FBS,18
53186,1.53446888,1.53446888,1.53446888,HDL,18
53187,1.458295285,1.458295285,1.458295285,TG,18
53188,1.202778114,1.202778114,1.202778114,ESR,18
53189,1.195374296,1.195374296,1.195374296,FH,18
53190,14.77582643,14.77582643,14.77582643,Typical.Chest.Pain,17
53191,9.635196715,9.635196715,9.635196715,Atypical,17
53192,8.697826472,8.697826472,8.697826472,Nonanginal,17
